id,predicted_price
9201000320,758452.5
7655900038,303241.4
3625059140,582777.4
4222310010,204773.14
2114700115,292379.03
3291800710,327239.62
9406590010,393635.62
3025059124,2353306.5
7972601250,417303.0
930000470,918915.3
6690500060,479236.38
16000015,187554.56
5693501102,550346.75
8079040490,448775.94
7225000155,348659.9
8819900170,747946.0
7972601270,309224.38
1224069074,795320.0
5126900321,350469.44
3438501860,292557.53
2822069080,429334.34
1656600310,565785.25
3856900507,1187293.1
1626069139,486450.03
2524049257,1279644.6
3904960150,543434.1
7214820610,455721.03
7977201845,580313.3
2428100080,850731.8
2202500135,427001.94
1523550220,692127.5
2313900610,450159.2
4123840050,379880.0
2125059124,943160.94
1225039067,473339.25
6431500283,490434.62
2473380010,308217.16
5694501195,392231.88
2881700046,356911.5
6837820330,320178.7
2337300370,193157.53
3876540630,221485.08
626059317,350138.03
3374500520,338178.1
7228501903,352944.12
4019300051,503290.28
4232902615,571702.75
3546000090,258548.62
8127700215,785916.3
3438501100,358725.53
1769600066,643305.3
8146100610,552219.44
3052700695,548200.6
7954310210,639931.94
3761700053,1906530.9
1320069179,366392.9
1331900410,831424.2
7303100210,337912.75
2464400285,485035.3
6163901150,358075.1
8955800045,351722.06
2314300200,407978.03
9528104360,379560.25
4177100005,616750.25
8856960260,316457.84
1828001220,635388.7
3066400710,689859.94
624110610,830577.0
4040800260,402869.78
5019500215,513965.22
2481630180,1157065.1
7203170190,690138.3
510001280,905268.7
9430110120,714036.75
1565950030,347938.44
9828202255,795386.0
3878900270,410229.22
8091600080,215182.06
1112000035,328493.47
2228900270,312660.62
6648701740,300520.5
1245003740,643220.06
2174503441,525834.56
7708250010,307370.3
6072300110,598729.3
2329800140,263437.7
1494300040,534397.0
3832050130,294477.5
7203100730,901832.25
7199330170,476202.6
7785000220,702384.25
1250201175,412554.56
4054500180,1060615.6
7905200061,436491.1
3751604895,195731.19
5220300140,278428.6
3323059027,327231.2
8651611980,876844.3
8673400190,534354.7
1668500100,815441.7
1023059365,573799.2
3308030060,336140.8
4232400860,991627.8
2144800615,233496.94
1568100920,1343626.6
9406510040,505695.9
2923049421,330665.03
1051000040,1540502.1
2077700042,637480.9
9423800030,259446.72
9818700455,686125.3
7133300675,347229.4
4113800550,676059.56
5553300375,1548544.5
2025701530,289978.4
7942601155,428701.0
7524300020,277644.0
2520069100,301381.25
5412300410,216011.9
7504110760,744013.94
2594200350,425994.47
2722059013,241936.06
8078430480,547233.25
1423069162,530849.5
8856001090,181193.02
7000100631,784858.75
4222200280,228879.16
7971300050,620662.8
2009001600,244177.77
6619910140,687594.56
2877100985,528995.3
1196000007,360686.72
1330850130,743540.1
6664900410,264871.1
1231001110,316569.53
9235900030,277077.4
9407101840,305525.62
9523103001,385741.56
2149800278,360161.5
7234601198,665276.75
9476700035,380964.4
9297301065,671435.9
518500700,814290.0
7843500090,338119.72
6056110780,307513.1
2345700260,337891.5
3509600070,232489.27
1431700280,334029.78
1623049174,263320.9
3024089049,288985.94
7853340450,402640.47
7732410360,764610.4
1446800995,298983.97
2946000285,249181.89
425079100,510219.94
3876313040,418145.97
1762600260,1010302.94
1925069121,824604.75
7443000480,840992.94
7820000015,335022.28
4027701253,485968.75
2826049165,372385.03
5426300060,791335.1
1278000210,185890.31
923000270,362249.0
7657600005,274759.2
3024079057,387712.5
3276180020,304956.22
7304300760,298890.75
3908100020,528311.6
8835400805,697250.7
4051150070,209209.2
3904930530,470066.12
6163900971,363281.0
7942600310,439381.62
4365700330,280060.53
423059207,278374.44
3992700265,322282.38
7177300090,471064.62
2540820010,606821.4
5700002510,910867.4
5201000030,562109.8
7631800015,1524427.5
2922702965,694234.3
1525059198,905489.7
1245003160,699710.7
3810000455,321493.78
7855600080,658721.06
5701500030,1120055.0
7504020400,626160.44
1402600570,312712.53
7575610760,283868.97
8731990370,366933.88
5021900090,797976.9
290000075,418659.12
2841500010,493693.22
3955900830,430617.84
7852110140,545609.44
1311400350,252055.95
7773800015,568660.4
4123400320,509616.9
2725069157,877721.06
666000143,721687.2
5101408678,513009.34
6371000026,371514.2
2024059084,658469.2
7283900036,352102.3
8881900230,716004.7
3959400135,389318.34
7696610270,230341.25
1689400150,802370.06
5103900015,456873.75
1441000350,450126.56
5101408735,327768.4
3126059027,1884214.9
2320069014,503563.94
9541600015,671084.44
8682320420,702240.94
1562200090,584814.0
3395070980,540750.5
7349600230,247223.4
522049122,276637.0
869700060,272093.2
811000055,1073128.1
1221059176,425883.56
1523059103,451234.16
2025760210,740755.06
9218400088,328397.62
8682292020,459586.66
2623089135,429175.94
3758900259,1256545.5
524069049,592027.06
3121500150,845488.25
5581400080,824440.4
8087800020,445775.12
4070700290,718504.1
3296000170,643510.9
9238500040,491270.2
2744600040,347373.5
6813600380,636725.6
6140100150,494128.44
2201500555,459599.8
2600110250,632621.9
4337000275,185776.7
1186000150,503360.38
1972201963,516059.5
1105000745,393976.25
2887700560,570263.56
4039700080,700994.4
522049104,317634.62
4202400078,245386.53
7520000695,186418.64
7714000310,398177.3
4319200060,714964.1
8624700015,627750.25
5104520610,315922.0
2354300845,277237.6
3824100291,496379.94
6151800612,232570.42
5454200080,994329.5
6413600290,340669.94
2131200065,302990.78
1459920010,285663.0
50300090,403516.12
2326300090,657415.7
7714000070,400632.62
3630180500,1049719.6
1727850340,1017370.75
8691430330,1022501.7
2310030390,263434.2
5561400610,519056.03
7010701016,486728.94
7883605915,247553.0
1282300995,343087.84
4040700310,486463.5
3353400435,239393.95
2143701015,479959.47
255450020,375086.72
1020069017,381625.12
4038200120,506015.25
9284801100,275944.56
1965200075,615278.6
847100047,550408.7
4038700720,523420.5
6815100085,801387.4
2508000020,345497.56
255520180,663714.06
6822100750,610648.8
869700050,322438.88
1775801405,570327.75
6600400090,223380.66
7202330270,440584.62
1683400165,875024.9
2625069070,1077939.8
7625702440,437428.28
3388000640,220735.86
1899400365,312486.25
6899990200,838005.9
5569700020,905641.7
986000045,316294.6
3293700221,307987.4
3764800250,357529.12
2291400566,367068.97
4219401236,1595608.5
4239400840,172004.16
7211400990,195054.39
7696500280,200265.28
7215721070,509945.56
3204850140,358016.38
4322200220,686385.1
2566300100,1019119.7
1944900090,401782.78
6648500390,289561.4
7385300020,724215.44
1704900135,337419.1
2877100655,722020.4
2726079098,606391.56
7625703800,490608.62
318300040,527294.4
7922800190,517254.38
2023049361,233886.06
8946400210,465787.06
6071600450,552557.6
4343800100,419252.84
1443300140,387249.84
1024039001,848546.5
2767704860,606536.1
7234600851,648056.56
644200065,806152.9
7784400035,646060.94
3826000560,221737.64
9272202260,449178.44
263000253,442432.22
3621059043,611355.6
240000130,526497.44
1352300120,207031.52
7849200861,285391.78
2487700130,477131.3
1796100140,253544.2
7234601221,525227.1
8651710190,470223.5
2916200091,597781.06
1232000915,528745.6
1545801970,267021.84
3211200420,328274.56
7686204675,189512.39
3141600210,204651.31
3959401284,516909.66
2113700825,277486.5
3876000710,397957.53
522069022,526203.25
3214200070,395600.84
1221039156,286745.5
259600790,415380.47
785000040,489502.4
8138870470,513300.5
2596300035,326898.06
540100057,1395266.6
3073500045,481505.88
5363200266,427944.5
8682261650,522111.28
3224510080,845264.94
3211270160,435176.4
9269200520,229143.64
293810190,481167.56
4197400043,324847.88
3026079031,338285.2
5332200405,916309.25
2473411210,311742.72
9268200315,556646.1
8123500050,609413.1
3221069091,498260.0
2485000165,595192.2
4058800215,581649.1
1926059039,837787.7
2533300680,918331.9
3343903640,317536.2
5700003705,1468973.6
2023049372,411836.38
4058800830,571259.1
3333002302,411492.06
2944500340,294510.66
1982200790,526327.75
8929000270,492084.7
8122101440,288269.97
7525530470,772919.06
9332800020,626060.1
3878900525,242236.19
5420300210,255947.16
9232900165,325984.03
6414100026,404988.47
3013300660,774911.9
7954300120,597273.3
1081200360,337628.97
2877102345,502066.4
2202500255,519421.0
7984400050,216856.73
9558020380,436102.06
7812801850,205483.66
8944460020,369835.4
2306400040,581594.8
8649400410,374739.88
7889602020,232432.28
2041000025,481923.0
871001484,605046.75
2767602141,512570.66
3630180470,792936.7
2769602140,451009.16
2473250280,320914.5
5422560660,520210.7
3756600240,375072.4
8651600160,777550.94
7202300540,855603.1
8961950250,447224.2
3303000130,445921.4
798000062,276374.9
1695900150,844469.7
1604730150,516899.8
4136930310,355745.9
8835401250,1443951.5
8665900328,427331.53
9262800255,277943.62
1853080570,828326.5
5556300114,751571.1
9517200290,420624.9
4037200295,504087.2
7417100123,396538.75
2620069077,185002.14
7922720040,623990.56
558100090,509176.78
257000037,280449.97
3319500385,469169.5
9297301520,321171.38
3580900090,365465.0
1321039076,181320.23
7227801581,290510.12
9407001620,311795.62
2130400150,328369.44
2312400200,251636.12
4046700210,412984.44
1193000480,936548.9
1492800296,552470.7
3013300017,451026.78
3630240140,587162.8
1049010390,334924.22
9320900420,175125.22
4315700060,406472.75
2591010290,344785.6
323089085,650685.5
6600400270,217949.6
2919701105,486595.28
7202360670,898360.0
8927600100,775642.4
3211700045,608915.3
4027701326,480215.4
1601600195,251963.19
7853280350,777573.94
3629970130,712377.1
7203120020,850138.94
9542900190,373308.1
8035350120,499913.03
1238501184,940642.2
251200240,481081.3
8945300200,197754.56
2162000160,1089653.2
5466310060,198676.48
1239400064,844530.06
5205000020,319042.06
1720800305,699099.7
7280300375,543733.25
2095800400,477904.12
7852010950,536291.1
1428001160,497524.97
9528104910,643299.2
8644210470,864581.5
7923300310,510711.62
254000100,615033.4
1931300688,478226.9
7007700030,466359.56
422049178,225478.38
422069067,479308.12
2923049393,393211.66
930000305,457166.22
2461900448,498315.6
2610100020,283213.5
2895550050,244022.95
7701700040,283244.56
2460900020,506032.62
9827700105,595362.5
1005000240,288847.88
7200001254,520678.75
866400040,536663.6
305000170,673864.56
2260800110,902769.3
3442000127,732062.1
5253300437,445181.22
7576700150,1078431.2
5469501410,469537.0
5104531120,702911.0
723049434,330441.22
622069006,1089906.9
2517101200,312116.34
8159620160,233841.23
5561300640,423681.8
3317010130,216302.38
4364200250,402830.6
8732300060,727511.8
5603700025,772470.3
3585900190,930260.75
3996900575,253023.17
8731801260,230209.7
3810000860,328995.4
5700003585,1852920.0
6332000050,459095.16
9286100250,399635.5
9471201110,955950.1
9290800050,626233.25
7300200400,623994.1
526069024,973828.9
1454600156,932577.4
3904980360,511409.06
2626119062,274145.7
8651730290,432253.34
7611200195,775888.0
1919800260,602315.0
6632900354,301954.9
3972900195,303033.53
5151600170,298260.88
7016000440,473339.25
871000435,771066.0
9578060540,519442.28
2332700060,877970.56
766000240,276522.0
4363700200,290095.7
7100000250,339166.75
2781250560,219287.27
2781250100,345298.9
5419800220,271066.78
7147600245,253848.81
2926069083,897461.75
6189200125,724395.7
9542830160,298528.97
5152200020,276589.0
9412900045,487581.94
6600410480,177711.28
6979970080,564697.44
5636010280,278261.62
1732801300,889830.75
5561401530,477133.12
9578500510,354732.6
7304300906,296332.06
1223089077,609437.56
721049207,277401.3
8691330310,839014.25
1523069204,472214.75
3188100105,629915.2
6608500290,403804.47
2891400410,392089.0
7663700551,292224.3
5413200140,258083.03
425069139,607901.6
6713700155,361538.38
2767603505,488082.97
7789000080,271602.2
9211500620,228490.52
3750604417,200820.11
7922800320,558160.06
1471620240,364041.9
2222059052,360737.28
9551200270,1052497.4
2767603160,530691.06
9406710060,379133.0
8929000250,381117.03
5538300120,396008.53
2223069120,451068.1
1652500060,1755514.4
8564500240,413909.44
3629700120,611786.06
3943600070,407315.6
4171200025,311584.28
2425049063,3646608.0
9828701650,380531.22
3581000340,357345.72
8100900015,385960.53
2125059161,1109471.8
304000380,204902.66
8146200070,1402807.6
686530170,544831.06
2917200645,474927.72
9547200530,787972.7
2122059199,363320.5
1150000740,653422.25
5706200060,294265.28
9265410010,233425.03
4083800555,503313.3
6152900332,332684.03
2520900301,221105.62
9828200790,447918.22
1657530180,289050.16
7471900045,254080.84
9828200460,366229.78
1775900140,448616.78
6139800430,457599.34
7214400005,507003.56
5332200026,502221.56
9510970300,814210.0
2540830020,412017.1
3392100140,182978.66
1326069191,344682.03
2125059112,975770.0
859000022,333537.03
8854100350,634949.56
121059007,222973.7
7977201707,496043.97
3859900060,2401074.2
8815400735,758657.94
705700530,346627.25
6600780130,360389.62
6378500105,420073.7
8143000310,468071.0
2877102330,643335.4
3526039074,632980.94
2115510300,259774.53
3024059014,1711717.2
2141330360,594716.2
546000400,508544.94
2071500011,437541.78
7972000240,221698.73
7016200460,453214.6
6204200180,442864.06
1552100135,1136277.2
88000173,426145.2
2581900235,772723.75
9211500560,236050.7
621069218,414303.6
1321970240,292955.4
798000630,349219.3
421000285,258928.38
2824600180,859098.5
3832051140,318879.94
1237500105,705979.8
8802400906,268568.5
3166900270,405068.4
3682000060,372188.34
5469700020,283460.22
1245001820,601800.56
9547205660,569992.25
7974700122,736096.7
7550801225,565933.7
1099950050,814409.6
1402900460,325559.66
7636800041,1066243.2
2115720270,259685.6
8651441750,190376.83
3904100035,276831.0
8815400020,625085.25
3303860590,472278.72
5427110040,1017678.4
1782000160,357276.9
6204420290,496202.94
3995700245,294025.72
7955040130,434917.5
1442880650,526808.3
8833510230,859705.8
7283900551,411351.6
4396000180,236021.22
7504021310,679788.0
322059264,262746.44
3654800040,281553.53
2767704777,506398.56
3278602190,360463.88
3236500220,502927.56
3410600100,314183.84
629410180,727654.06
3352402250,176692.6
4363700304,351492.38
7237550130,1224020.8
9808590210,1108609.8
8074200175,273366.9
3463400330,435541.38
6306400140,720527.7
8564950250,521444.5
5381000070,223125.16
9826700697,487004.75
8132700190,454169.5
7943000020,178041.56
9547204675,578244.4
4112100101,511129.2
727500030,600526.06
114101426,372651.47
9274202005,769621.7
1193000380,903103.44
3039000020,469386.56
7852170130,667142.8
2624079010,624067.94
4137010540,290689.44
7576200012,778054.6
1138020020,332140.38
3969300030,192684.33
898000200,209085.14
5153100030,300347.44
5104532030,501635.66
4406000050,218146.94
9274203390,602872.44
8682290360,458981.34
6928600330,258908.88
4139680070,842465.1
6844702690,471352.25
2154970020,2093786.8
4385701285,1108501.9
2426059071,601448.8
2867300160,529289.5
9512500720,517536.12
1773101020,308714.03
8687800100,288149.03
3627800050,1514689.1
1604600227,273030.78
3300701170,427306.25
9250900111,470647.47
7015200790,622505.2
1311100490,246222.0
2469000010,934224.2
1982201596,558929.2
1862700290,346147.6
2586800270,244750.58
9528102772,473267.03
5490210200,452467.47
6669080020,455297.47
179003055,216312.06
1860600535,884758.7
1592000130,635579.6
3905040170,545560.0
9320500080,268994.25
9276200850,504140.56
224069114,652364.3
2260000340,576719.94
5096300130,385350.0
3432500215,353328.06
2600000050,699076.4
8856003839,224505.1
2492200435,425070.4
7855900110,1143337.4
6806100250,314142.2
2770603523,526982.7
1370800515,1866293.6
2726049150,482896.03
1226059161,557405.75
1068000375,2884894.0
9528104109,441590.0
5126310060,502873.34
1951820070,559806.2
1545805980,362398.25
9464700340,944369.75
4319200675,894601.7
7518500885,565084.8
7852020620,495299.44
869700370,330272.66
8643000190,248391.34
8902000267,528894.4
7972602435,264259.25
2050100210,923731.2
6705120540,462724.56
2767601390,612036.44
4141000490,1084795.6
9345400350,727029.1
3222079162,324583.72
7789000120,239910.25
6646200770,734337.44
6666800180,847614.8
1725800280,485532.34
6117500460,916952.7
5470100220,238192.89
5457300478,456544.9
7550800195,581081.4
7787050180,570163.5
6204430250,542112.06
7640400250,497937.0
624110920,801323.2
3629920140,367553.78
7173700518,679219.7
3210200395,233411.22
2473480560,382363.2
2623089141,469918.22
1423800080,223390.03
2076400050,296414.6
3832060120,311355.28
7702600930,431060.34
5101404555,408651.3
3723800415,448602.66
3356403400,238822.73
9214400125,527901.2
1797500530,528261.25
9551201660,1157408.4
3878900815,344216.22
1760650280,319528.66
5466410030,244003.64
6388930620,597620.9
2331300395,855209.06
9412700160,273476.94
871001611,584867.56
3142600120,594668.5
3995700220,353923.28
2310000280,284749.1
8039900400,382283.0
7504021510,696934.25
1959700445,1645856.8
1556200155,575835.7
3629960590,382805.78
259000240,469829.03
662440020,400918.12
3123049142,562183.25
321100260,734339.56
6840701095,535051.3
3738900165,394696.8
4427100130,389879.75
9238500100,459659.88
6145601810,373011.66
2570300090,378496.06
4017600010,494711.25
1005000220,366090.78
1257202120,499663.75
9527000490,519512.66
8691400080,711337.75
1726069084,463532.84
248000240,202800.34
6113400046,351258.78
2130702350,365453.47
920069052,219427.02
6071300160,566268.4
1623049041,154660.72
9268200285,341034.0
1843100520,369649.22
2887700826,621420.94
9122000385,561674.7
9475700220,377255.3
2804600005,823645.06
2896400300,377708.56
5015000180,764562.94
3630220180,808418.7
8832900780,480197.1
1568100300,512487.56
8718500610,398407.88
4147200140,1172602.6
1973700030,989680.6
8862000075,184948.86
9320990110,284836.28
1151100035,410156.84
2011000010,236321.67
1651500060,1026849.25
446000190,788189.9
2344300220,844790.25
523049195,220180.81
9191200015,661581.2
7942601410,749890.8
7137800300,210511.72
7853300280,504727.94
6654700240,327023.75
569000050,588683.94
3584000180,228236.14
2026079055,341783.84
8898700880,285587.0
5075400150,652044.6
8731981360,355249.56
4222500020,216851.36
7996720050,596597.56
4077800094,630000.5
6446200365,609312.06
2824089053,522037.6
1311800220,222360.0
3522049063,659654.0
1721801280,201036.64
6131600240,191694.58
7202310040,598051.94
1123059125,523015.3
646910160,230699.38
5630500005,375842.25
3342100785,281835.6
9547205610,616962.0
1773100123,281405.34
3353400092,313331.06
217500015,365414.1
3649100031,394273.56
7896300150,278718.72
623049185,253327.39
1773100430,307398.47
1781500220,728424.06
3395380200,246230.22
2424059170,2522005.2
4389200765,1651515.4
1543000060,461705.0
6154900005,622900.7
2902200240,468672.22
1442880640,532619.3
8562770490,535944.5
2768300655,578067.4
3432501315,299310.34
5035300570,790808.56
3626039028,462141.12
3876540780,234178.89
327000100,955025.2
7551300065,465585.0
1312920060,249776.7
2215901230,262461.7
6306800010,442459.66
2767700022,501453.4
5589900610,522711.62
4320200020,716274.5
5249804655,639977.1
9238500480,505247.6
3885806565,1037574.1
7905200205,474243.84
5727500102,319593.25
3585220070,388404.56
2078500210,550574.06
1839920050,382836.1
534000080,324208.78
856000255,605263.75
4141010110,1680584.6
9558040820,579691.0
7768700315,1114679.1
2796100640,290087.38
1922059010,214839.02
3448000542,277862.0
3883100220,294760.72
7237301210,277748.62
3893100456,884051.9
9578501110,352161.75
6145601995,444039.34
4024100120,307825.6
8899000050,334108.16
3396820010,563569.8
6749700117,348123.66
1954400060,519796.12
3303970100,744493.06
2540850070,469808.44
3797000745,519647.9
7883603700,257672.08
3438501452,392999.47
3530210260,720940.1
3598600049,189478.97
731500170,355591.56
7129304375,181924.92
263000006,421958.0
7212660560,322824.72
1112700010,408657.53
3420069060,643786.5
2473000470,426643.75
8691390980,700879.4
6184700100,429073.62
4476400275,363503.12
2968801240,283615.16
1529300160,454806.22
7640400070,611492.7
7016100380,461841.97
2172000890,457812.8
4035900015,768244.5
9528104660,1013589.0
507100005,367475.97
2783100160,404200.16
3629921140,850474.7
1099750610,237514.2
1330300451,1243649.6
2757000030,919168.6
